video_id,user_id,username,hashtag
7260540381324971269,7070312837420549126,eco.aneko,medioambiente
7260540381324971269,7070312837420549126,eco.aneko,naturaleza
7260540381324971269,7070312837420549126,eco.aneko,noticias
7260540381324971269,7070312837420549126,eco.aneko,ecoaneko
7252864110075890950,7070312837420549126,eco.aneko,colombia
7252864110075890950,7070312837420549126,eco.aneko,bogota
7252864110075890950,7070312837420549126,eco.aneko,planesbogota
7252864110075890950,7070312837420549126,eco.aneko,viajes
7252864110075890950,7070312837420549126,eco.aneko,ecoaneko
7252530941279636742,7070312837420549126,eco.aneko,colombia
7252530941279636742,7070312837420549126,eco.aneko,ecoaneko
7633855880483572999,7149352519352222725,eddievelaromero7,constitucion
7645770714108235026,7149352519352222725,eddievelaromero7,reservas
7645035846093016338,7149352519352222725,eddievelaromero7,viral
7651321730073496840,6968612126332306438,edgargeovannyhinc,soccerseason2026
7651321730073496840,6968612126332306438,edgargeovannyhinc,liveincentiveprogram
7651321730073496840,6968612126332306438,edgargeovannyhinc,paidpartnership
7624369898558344456,6968612126332306438,edgargeovannyhinc,liveincentiveprogram
7624369898558344456,6968612126332306438,edgargeovannyhinc,livewithlessfollowers
7624369898558344456,6968612126332306438,edgargeovannyhinc,paidpartnership
7506748760966417720,6827671810667693062,elkin_isaza,ganadería
7506748760966417720,6827671810667693062,elkin_isaza,agricultura
7506726272702156038,6827671810667693062,elkin_isaza,agricultura
7506726272702156038,6827671810667693062,elkin_isaza,ganadería
7653280511774805265,6827671810667693062,elkin_isaza,livecanbeeasy
7653280511774805265,6827671810667693062,elkin_isaza,sparemomentslive
7653280511774805265,6827671810667693062,elkin_isaza,liveincentiveprogram
7653280511774805265,6827671810667693062,elkin_isaza,paidpartnership
7653210146419657985,6827671810667693062,elkin_isaza,livecanbeeasy
7653210146419657985,6827671810667693062,elkin_isaza,sparemomentslive
7653210146419657985,6827671810667693062,elkin_isaza,liveincentiveprogram
7653210146419657985,6827671810667693062,elkin_isaza,paidpartnership
7653208724336708865,6827671810667693062,elkin_isaza,livecanbeeasy
7653208724336708865,6827671810667693062,elkin_isaza,sparemomentslive
7653208724336708865,6827671810667693062,elkin_isaza,liveincentiveprogram
7653208724336708865,6827671810667693062,elkin_isaza,paidpartnership
7653201174312537360,6827671810667693062,elkin_isaza,livecanbeeasy
7653201174312537360,6827671810667693062,elkin_isaza,sparemomentslive
7653201174312537360,6827671810667693062,elkin_isaza,liveincentiveprogram
7653201174312537360,6827671810667693062,elkin_isaza,paidpartnership
7652988890357222672,6827671810667693062,elkin_isaza,livecanbeeasy
7652988890357222672,6827671810667693062,elkin_isaza,sparemomentslive
7652988890357222672,6827671810667693062,elkin_isaza,liveincentiveprogram
7652988890357222672,6827671810667693062,elkin_isaza,paidpartnership
7652983293113158928,6827671810667693062,elkin_isaza,livecanbeeasy
7652983293113158928,6827671810667693062,elkin_isaza,sparemomentslive
7652983293113158928,6827671810667693062,elkin_isaza,liveincentiveprogram
7652983293113158928,6827671810667693062,elkin_isaza,paidpartnership
7652933613574425872,6827671810667693062,elkin_isaza,livecanbeeasy
7652933613574425872,6827671810667693062,elkin_isaza,sparemomentslive
7652933613574425872,6827671810667693062,elkin_isaza,liveincentiveprogram
7652933613574425872,6827671810667693062,elkin_isaza,paidpartnership
7652874860913380609,6827671810667693062,elkin_isaza,livecanbeeasy
7652874860913380609,6827671810667693062,elkin_isaza,sparemomentslive
7652874860913380609,6827671810667693062,elkin_isaza,liveincentiveprogram
7652874860913380609,6827671810667693062,elkin_isaza,paidpartnership
7652869537938951441,6827671810667693062,elkin_isaza,livecanbeeasy
7652869537938951441,6827671810667693062,elkin_isaza,sparemomentslive
7652869537938951441,6827671810667693062,elkin_isaza,liveincentiveprogram
7652869537938951441,6827671810667693062,elkin_isaza,paidpartnership
7652805230878395665,6827671810667693062,elkin_isaza,livecanbeeasy
7652805230878395665,6827671810667693062,elkin_isaza,sparemomentslive
7652805230878395665,6827671810667693062,elkin_isaza,liveincentiveprogram
7652805230878395665,6827671810667693062,elkin_isaza,paidpartnership
7652756868934143233,6827671810667693062,elkin_isaza,livecanbeeasy
7652756868934143233,6827671810667693062,elkin_isaza,sparemomentslive
7652756868934143233,6827671810667693062,elkin_isaza,liveincentiveprogram
7652756868934143233,6827671810667693062,elkin_isaza,paidpartnership
7652748084933315841,6827671810667693062,elkin_isaza,livecanbeeasy
7652748084933315841,6827671810667693062,elkin_isaza,sparemomentslive
7652748084933315841,6827671810667693062,elkin_isaza,liveincentiveprogram
7652748084933315841,6827671810667693062,elkin_isaza,paidpartnership
7652747520887606529,6827671810667693062,elkin_isaza,livecanbeeasy
7652747520887606529,6827671810667693062,elkin_isaza,sparemomentslive
7652747520887606529,6827671810667693062,elkin_isaza,liveincentiveprogram
7652747520887606529,6827671810667693062,elkin_isaza,paidpartnership
7652747452910488849,6827671810667693062,elkin_isaza,livecanbeeasy
7652747452910488849,6827671810667693062,elkin_isaza,sparemomentslive
7652747452910488849,6827671810667693062,elkin_isaza,liveincentiveprogram
7652747452910488849,6827671810667693062,elkin_isaza,paidpartnership
7652747290070977793,6827671810667693062,elkin_isaza,livecanbeeasy
7652747290070977793,6827671810667693062,elkin_isaza,sparemomentslive
7652747290070977793,6827671810667693062,elkin_isaza,liveincentiveprogram
7652747290070977793,6827671810667693062,elkin_isaza,paidpartnership
7652746776700554513,6827671810667693062,elkin_isaza,livecanbeeasy
7652746776700554513,6827671810667693062,elkin_isaza,sparemomentslive
7652746776700554513,6827671810667693062,elkin_isaza,liveincentiveprogram
7652746776700554513,6827671810667693062,elkin_isaza,paidpartnership
7652744670438640897,6827671810667693062,elkin_isaza,livecanbeeasy
7652744670438640897,6827671810667693062,elkin_isaza,sparemomentslive
7652744670438640897,6827671810667693062,elkin_isaza,liveincentiveprogram
7652744670438640897,6827671810667693062,elkin_isaza,paidpartnership
7652744302245858561,6827671810667693062,elkin_isaza,livecanbeeasy
7652744302245858561,6827671810667693062,elkin_isaza,sparemomentslive
7652744302245858561,6827671810667693062,elkin_isaza,liveincentiveprogram
7652744302245858561,6827671810667693062,elkin_isaza,paidpartnership
7652741776213560592,6827671810667693062,elkin_isaza,livecanbeeasy
7652741776213560592,6827671810667693062,elkin_isaza,sparemomentslive
7652741776213560592,6827671810667693062,elkin_isaza,liveincentiveprogram
7652741776213560592,6827671810667693062,elkin_isaza,paidpartnership
7652738596775922945,6827671810667693062,elkin_isaza,livecanbeeasy
7652738596775922945,6827671810667693062,elkin_isaza,sparemomentslive
7652738596775922945,6827671810667693062,elkin_isaza,liveincentiveprogram
7652738596775922945,6827671810667693062,elkin_isaza,paidpartnership
7652203116036771073,6827671810667693062,elkin_isaza,livecanbeeasy
7652203116036771073,6827671810667693062,elkin_isaza,sparemomentslive
7652203116036771073,6827671810667693062,elkin_isaza,liveincentiveprogram
7652203116036771073,6827671810667693062,elkin_isaza,paidpartnership
7652202309274914065,6827671810667693062,elkin_isaza,livecanbeeasy
7652202309274914065,6827671810667693062,elkin_isaza,sparemomentslive
7652202309274914065,6827671810667693062,elkin_isaza,liveincentiveprogram
7652202309274914065,6827671810667693062,elkin_isaza,paidpartnership
7652200379718946064,6827671810667693062,elkin_isaza,livecanbeeasy
7652200379718946064,6827671810667693062,elkin_isaza,sparemomentslive
7652200379718946064,6827671810667693062,elkin_isaza,liveincentiveprogram
7652200379718946064,6827671810667693062,elkin_isaza,paidpartnership
7651373544223411457,6827671810667693062,elkin_isaza,livecanbeeasy
7651373544223411457,6827671810667693062,elkin_isaza,sparemomentslive
7651373544223411457,6827671810667693062,elkin_isaza,liveincentiveprogram
7651373544223411457,6827671810667693062,elkin_isaza,paidpartnership
7651334882420903184,6827671810667693062,elkin_isaza,livecanbeeasy
7651334882420903184,6827671810667693062,elkin_isaza,sparemomentslive
7651334882420903184,6827671810667693062,elkin_isaza,liveincentiveprogram
7651334882420903184,6827671810667693062,elkin_isaza,paidpartnership
7650949707098787089,6827671810667693062,elkin_isaza,livecanbeeasy
7650949707098787089,6827671810667693062,elkin_isaza,sparemomentslive
7650949707098787089,6827671810667693062,elkin_isaza,liveincentiveprogram
7650949707098787089,6827671810667693062,elkin_isaza,paidpartnership
7650174278406622481,6827671810667693062,elkin_isaza,livecanbeeasy
7650174278406622481,6827671810667693062,elkin_isaza,sparemomentslive
7650174278406622481,6827671810667693062,elkin_isaza,liveincentiveprogram
7650174278406622481,6827671810667693062,elkin_isaza,paidpartnership
7649822434492697872,6827671810667693062,elkin_isaza,livecanbeeasy
7649822434492697872,6827671810667693062,elkin_isaza,sparemomentslive
7649822434492697872,6827671810667693062,elkin_isaza,liveincentiveprogram
7649822434492697872,6827671810667693062,elkin_isaza,paidpartnership
7649787851185343760,6827671810667693062,elkin_isaza,livecanbeeasy
7649787851185343760,6827671810667693062,elkin_isaza,sparemomentslive
7649787851185343760,6827671810667693062,elkin_isaza,liveincentiveprogram
7649787851185343760,6827671810667693062,elkin_isaza,paidpartnership
7649781785101978896,6827671810667693062,elkin_isaza,livecanbeeasy
7649781785101978896,6827671810667693062,elkin_isaza,sparemomentslive
7649781785101978896,6827671810667693062,elkin_isaza,liveincentiveprogram
7649781785101978896,6827671810667693062,elkin_isaza,paidpartnership
7649632479506238721,6827671810667693062,elkin_isaza,livecanbeeasy
7649632479506238721,6827671810667693062,elkin_isaza,sparemomentslive
7649632479506238721,6827671810667693062,elkin_isaza,liveincentiveprogram
7649632479506238721,6827671810667693062,elkin_isaza,paidpartnership
7649626761302478097,6827671810667693062,elkin_isaza,livecanbeeasy
7649626761302478097,6827671810667693062,elkin_isaza,sparemomentslive
7649626761302478097,6827671810667693062,elkin_isaza,liveincentiveprogram
7649626761302478097,6827671810667693062,elkin_isaza,paidpartnership
7649624125106949377,6827671810667693062,elkin_isaza,livecanbeeasy
7649624125106949377,6827671810667693062,elkin_isaza,sparemomentslive
7649624125106949377,6827671810667693062,elkin_isaza,liveincentiveprogram
7649624125106949377,6827671810667693062,elkin_isaza,paidpartnership
7649173394319084817,6827671810667693062,elkin_isaza,livecanbeeasy
7649173394319084817,6827671810667693062,elkin_isaza,sparemomentslive
7649173394319084817,6827671810667693062,elkin_isaza,liveincentiveprogram
7649173394319084817,6827671810667693062,elkin_isaza,paidpartnership
7649141761922682128,6827671810667693062,elkin_isaza,livecanbeeasy
7649141761922682128,6827671810667693062,elkin_isaza,sparemomentslive
7649141761922682128,6827671810667693062,elkin_isaza,liveincentiveprogram
7649141761922682128,6827671810667693062,elkin_isaza,paidpartnership
7649139873512951056,6827671810667693062,elkin_isaza,livecanbeeasy
7649139873512951056,6827671810667693062,elkin_isaza,sparemomentslive
7649139873512951056,6827671810667693062,elkin_isaza,liveincentiveprogram
7649139873512951056,6827671810667693062,elkin_isaza,paidpartnership
7649136798911810817,6827671810667693062,elkin_isaza,livecanbeeasy
7649136798911810817,6827671810667693062,elkin_isaza,sparemomentslive
7649136798911810817,6827671810667693062,elkin_isaza,liveincentiveprogram
7649136798911810817,6827671810667693062,elkin_isaza,paidpartnership
7649048806826216720,6827671810667693062,elkin_isaza,livecanbeeasy
7649048806826216720,6827671810667693062,elkin_isaza,sparemomentslive
7649048806826216720,6827671810667693062,elkin_isaza,liveincentiveprogram
7649048806826216720,6827671810667693062,elkin_isaza,paidpartnership
7648812530005052688,6827671810667693062,elkin_isaza,livecanbeeasy
7648812530005052688,6827671810667693062,elkin_isaza,sparemomentslive
7648812530005052688,6827671810667693062,elkin_isaza,liveincentiveprogram
7648812530005052688,6827671810667693062,elkin_isaza,paidpartnership
7648756254751427856,6827671810667693062,elkin_isaza,livecanbeeasy
7648756254751427856,6827671810667693062,elkin_isaza,sparemomentslive
7648756254751427856,6827671810667693062,elkin_isaza,liveincentiveprogram
7648756254751427856,6827671810667693062,elkin_isaza,paidpartnership
7648723816612449553,6827671810667693062,elkin_isaza,livecanbeeasy
7648723816612449553,6827671810667693062,elkin_isaza,sparemomentslive
7648723816612449553,6827671810667693062,elkin_isaza,liveincentiveprogram
7648723816612449553,6827671810667693062,elkin_isaza,paidpartnership
7648688744417086737,6827671810667693062,elkin_isaza,paidpartnership
7648688744417086737,6827671810667693062,elkin_isaza,liveincentiveprogram
7648688744417086737,6827671810667693062,elkin_isaza,sparemomentslive
7648688744417086737,6827671810667693062,elkin_isaza,livecanbeeasy
7648626390299905281,6827671810667693062,elkin_isaza,paidpartnership
7648626390299905281,6827671810667693062,elkin_isaza,liveincentiveprogram
7648626390299905281,6827671810667693062,elkin_isaza,sparemomentslive
7648626390299905281,6827671810667693062,elkin_isaza,livecanbeeasy
7648091872656657665,6827671810667693062,elkin_isaza,paidpartnership
7648091872656657665,6827671810667693062,elkin_isaza,liveincentiveprogram
7648091872656657665,6827671810667693062,elkin_isaza,sparemomentslive
7648091872656657665,6827671810667693062,elkin_isaza,livecanbeeasy
7648008666074991889,6827671810667693062,elkin_isaza,paidpartnership
7648008666074991889,6827671810667693062,elkin_isaza,liveincentiveprogram
7648008666074991889,6827671810667693062,elkin_isaza,sparemomentslive
7648008666074991889,6827671810667693062,elkin_isaza,livecanbeeasy
7647912983795928336,6827671810667693062,elkin_isaza,paidpartnership
7647912983795928336,6827671810667693062,elkin_isaza,liveincentiveprogram
7647912983795928336,6827671810667693062,elkin_isaza,sparemomentslive
7647912983795928336,6827671810667693062,elkin_isaza,livecanbeeasy
7647875746991525121,6827671810667693062,elkin_isaza,paidpartnership
7647875746991525121,6827671810667693062,elkin_isaza,liveincentiveprogram
7647875746991525121,6827671810667693062,elkin_isaza,sparemomentslive
7647875746991525121,6827671810667693062,elkin_isaza,livecanbeeasy
7647871613563702544,6827671810667693062,elkin_isaza,paidpartnership
7647871613563702544,6827671810667693062,elkin_isaza,liveincentiveprogram
7647871613563702544,6827671810667693062,elkin_isaza,sparemomentslive
7647871613563702544,6827671810667693062,elkin_isaza,livecanbeeasy
7647855926816427281,6827671810667693062,elkin_isaza,paidpartnership
7647855926816427281,6827671810667693062,elkin_isaza,liveincentiveprogram
7647855926816427281,6827671810667693062,elkin_isaza,sparemomentslive
7647855926816427281,6827671810667693062,elkin_isaza,livecanbeeasy
7647716038238407952,6827671810667693062,elkin_isaza,paidpartnership
7647716038238407952,6827671810667693062,elkin_isaza,liveincentiveprogram
7647716038238407952,6827671810667693062,elkin_isaza,sparemomentslive
7647716038238407952,6827671810667693062,elkin_isaza,livecanbeeasy
7647711197516549392,6827671810667693062,elkin_isaza,paidpartnership
7647711197516549392,6827671810667693062,elkin_isaza,liveincentiveprogram
7647711197516549392,6827671810667693062,elkin_isaza,sparemomentslive
7647711197516549392,6827671810667693062,elkin_isaza,livecanbeeasy
7647710947540323600,6827671810667693062,elkin_isaza,paidpartnership
7647710947540323600,6827671810667693062,elkin_isaza,liveincentiveprogram
7647710947540323600,6827671810667693062,elkin_isaza,sparemomentslive
7647710947540323600,6827671810667693062,elkin_isaza,livecanbeeasy
7647673900603575568,6827671810667693062,elkin_isaza,paidpartnership
7647673900603575568,6827671810667693062,elkin_isaza,liveincentiveprogram
7647673900603575568,6827671810667693062,elkin_isaza,sparemomentslive
7647673900603575568,6827671810667693062,elkin_isaza,livecanbeeasy
7647671023248084240,6827671810667693062,elkin_isaza,paidpartnership
7647671023248084240,6827671810667693062,elkin_isaza,liveincentiveprogram
7647671023248084240,6827671810667693062,elkin_isaza,sparemomentslive
7647671023248084240,6827671810667693062,elkin_isaza,livecanbeeasy
7647667098365316353,6827671810667693062,elkin_isaza,paidpartnership
7647667098365316353,6827671810667693062,elkin_isaza,liveincentiveprogram
7647667098365316353,6827671810667693062,elkin_isaza,sparemomentslive
7647667098365316353,6827671810667693062,elkin_isaza,livecanbeeasy
7647555338345958672,6827671810667693062,elkin_isaza,paidpartnership
7647555338345958672,6827671810667693062,elkin_isaza,liveincentiveprogram
7647555338345958672,6827671810667693062,elkin_isaza,sparemomentslive
7647555338345958672,6827671810667693062,elkin_isaza,livecanbeeasy
7647373830117133569,6827671810667693062,elkin_isaza,paidpartnership
7647373830117133569,6827671810667693062,elkin_isaza,liveincentiveprogram
7647373830117133569,6827671810667693062,elkin_isaza,sparemomentslive
7647373830117133569,6827671810667693062,elkin_isaza,livecanbeeasy
7647361058323188993,6827671810667693062,elkin_isaza,paidpartnership
7647361058323188993,6827671810667693062,elkin_isaza,liveincentiveprogram
7647361058323188993,6827671810667693062,elkin_isaza,sparemomentslive
7647361058323188993,6827671810667693062,elkin_isaza,livecanbeeasy
7647322999095315728,6827671810667693062,elkin_isaza,paidpartnership
7647322999095315728,6827671810667693062,elkin_isaza,liveincentiveprogram
7647322999095315728,6827671810667693062,elkin_isaza,sparemomentslive
7647322999095315728,6827671810667693062,elkin_isaza,livecanbeeasy
7647296758313192721,6827671810667693062,elkin_isaza,paidpartnership
7647296758313192721,6827671810667693062,elkin_isaza,liveincentiveprogram
7647296758313192721,6827671810667693062,elkin_isaza,sparemomentslive
7647296758313192721,6827671810667693062,elkin_isaza,livecanbeeasy
7647226968269704449,6827671810667693062,elkin_isaza,paidpartnership
7647226968269704449,6827671810667693062,elkin_isaza,liveincentiveprogram
7647226968269704449,6827671810667693062,elkin_isaza,sparemomentslive
7647226968269704449,6827671810667693062,elkin_isaza,livecanbeeasy
7647218774617132304,6827671810667693062,elkin_isaza,paidpartnership
7647218774617132304,6827671810667693062,elkin_isaza,liveincentiveprogram
7647218774617132304,6827671810667693062,elkin_isaza,sparemomentslive
7647218774617132304,6827671810667693062,elkin_isaza,livecanbeeasy
7647207362830404865,6827671810667693062,elkin_isaza,paidpartnership
7647207362830404865,6827671810667693062,elkin_isaza,liveincentiveprogram
7647207362830404865,6827671810667693062,elkin_isaza,sparemomentslive
7647207362830404865,6827671810667693062,elkin_isaza,livecanbeeasy
7647195794323377424,6827671810667693062,elkin_isaza,paidpartnership
7647195794323377424,6827671810667693062,elkin_isaza,liveincentiveprogram
7647195794323377424,6827671810667693062,elkin_isaza,sparemomentslive
7647195794323377424,6827671810667693062,elkin_isaza,livecanbeeasy
7621383354973244680,7579470690304558100,elpaisalizcano,petro
7621383354973244680,7579470690304558100,elpaisalizcano,westcol
7621383354973244680,7579470690304558100,elpaisalizcano,milei
7621383354973244680,7579470690304558100,elpaisalizcano,colombiaa
7621380941973376264,7579470690304558100,elpaisalizcano,petro
7621380941973376264,7579470690304558100,elpaisalizcano,westcol
7621380941973376264,7579470690304558100,elpaisalizcano,milei
7621380941973376264,7579470690304558100,elpaisalizcano,colombiaa
7621035495040011538,7579470690304558100,elpaisalizcano,petro
7621035495040011538,7579470690304558100,elpaisalizcano,westcol
7621035495040011538,7579470690304558100,elpaisalizcano,milei
7621035495040011538,7579470690304558100,elpaisalizcano,colombiaa
7621033608622525714,7579470690304558100,elpaisalizcano,petro
7621033608622525714,7579470690304558100,elpaisalizcano,westcol
7621033608622525714,7579470690304558100,elpaisalizcano,milei
7621033608622525714,7579470690304558100,elpaisalizcano,colombiaa
7620563180468686087,7579470690304558100,elpaisalizcano,petro
7620563180468686087,7579470690304558100,elpaisalizcano,westcol
7620563180468686087,7579470690304558100,elpaisalizcano,milei
7620563180468686087,7579470690304558100,elpaisalizcano,colombiaa
7620562578904845576,7579470690304558100,elpaisalizcano,petro
7620562578904845576,7579470690304558100,elpaisalizcano,westcol
7620562578904845576,7579470690304558100,elpaisalizcano,milei
7620562578904845576,7579470690304558100,elpaisalizcano,colombiaa
7620244923576601874,7579470690304558100,elpaisalizcano,petro
7620244923576601874,7579470690304558100,elpaisalizcano,colombia
7620244923576601874,7579470690304558100,elpaisalizcano,politica
7620244923576601874,7579470690304558100,elpaisalizcano,narco
7620244923576601874,7579470690304558100,elpaisalizcano,milei
7620244923576601874,7579470690304558100,elpaisalizcano,westcol
7620237359375863048,7579470690304558100,elpaisalizcano,petro
7620237359375863048,7579470690304558100,elpaisalizcano,colombia
7620237359375863048,7579470690304558100,elpaisalizcano,politica
7620237359375863048,7579470690304558100,elpaisalizcano,narco
7620237359375863048,7579470690304558100,elpaisalizcano,milei
7620237359375863048,7579470690304558100,elpaisalizcano,westcol
7619148741165059346,7579470690304558100,elpaisalizcano,petro
7619148741165059346,7579470690304558100,elpaisalizcano,colombia
7619148741165059346,7579470690304558100,elpaisalizcano,politica
7619148741165059346,7579470690304558100,elpaisalizcano,narco
7619148741165059346,7579470690304558100,elpaisalizcano,milei
7619148741165059346,7579470690304558100,elpaisalizcano,westcol
7619135642911411463,7579470690304558100,elpaisalizcano,petro
7619135642911411463,7579470690304558100,elpaisalizcano,colombia
7619135642911411463,7579470690304558100,elpaisalizcano,politica
7619135642911411463,7579470690304558100,elpaisalizcano,narco
7619135642911411463,7579470690304558100,elpaisalizcano,milei
7619135642911411463,7579470690304558100,elpaisalizcano,westcol
7618773763970043154,7579470690304558100,elpaisalizcano,petro
7618773763970043154,7579470690304558100,elpaisalizcano,colombia
7618773763970043154,7579470690304558100,elpaisalizcano,politica
7618773763970043154,7579470690304558100,elpaisalizcano,narco
7618773763970043154,7579470690304558100,elpaisalizcano,milei
7618773763970043154,7579470690304558100,elpaisalizcano,westcol
7618766309693738248,7579470690304558100,elpaisalizcano,petro
7618766309693738248,7579470690304558100,elpaisalizcano,colombia
7618766309693738248,7579470690304558100,elpaisalizcano,politica
7618766309693738248,7579470690304558100,elpaisalizcano,narco
7618766309693738248,7579470690304558100,elpaisalizcano,milei
7618766309693738248,7579470690304558100,elpaisalizcano,westcol
7617997751477013767,7579470690304558100,elpaisalizcano,petro
7617997751477013767,7579470690304558100,elpaisalizcano,colombia
7617997751477013767,7579470690304558100,elpaisalizcano,politica
7617997751477013767,7579470690304558100,elpaisalizcano,narco
7617997751477013767,7579470690304558100,elpaisalizcano,milei
7617997751477013767,7579470690304558100,elpaisalizcano,westcol
7616940059970817287,7579470690304558100,elpaisalizcano,petro
7616940059970817287,7579470690304558100,elpaisalizcano,colombia
7616940059970817287,7579470690304558100,elpaisalizcano,politica
7616940059970817287,7579470690304558100,elpaisalizcano,narco
7616940059970817287,7579470690304558100,elpaisalizcano,milei
7616940059970817287,7579470690304558100,elpaisalizcano,westcol
7616939491474935058,7579470690304558100,elpaisalizcano,petro
7616939491474935058,7579470690304558100,elpaisalizcano,colombia
7616939491474935058,7579470690304558100,elpaisalizcano,politica
7616939491474935058,7579470690304558100,elpaisalizcano,narco
7616939491474935058,7579470690304558100,elpaisalizcano,milei
7616939491474935058,7579470690304558100,elpaisalizcano,westcol
7616519215549254920,7579470690304558100,elpaisalizcano,petro
7616519215549254920,7579470690304558100,elpaisalizcano,colombia
7616519215549254920,7579470690304558100,elpaisalizcano,politica
7616519215549254920,7579470690304558100,elpaisalizcano,narco
7616519215549254920,7579470690304558100,elpaisalizcano,milei
7616519215549254920,7579470690304558100,elpaisalizcano,westcol
7616516934259051783,7579470690304558100,elpaisalizcano,petro
7616516934259051783,7579470690304558100,elpaisalizcano,colombia
7616516934259051783,7579470690304558100,elpaisalizcano,politica
7616516934259051783,7579470690304558100,elpaisalizcano,narco
7616516934259051783,7579470690304558100,elpaisalizcano,milei
7616516934259051783,7579470690304558100,elpaisalizcano,westcol
7616090158076611847,7579470690304558100,elpaisalizcano,petro
7616090158076611847,7579470690304558100,elpaisalizcano,colombia
7616090158076611847,7579470690304558100,elpaisalizcano,politica
7616090158076611847,7579470690304558100,elpaisalizcano,narco
7616090158076611847,7579470690304558100,elpaisalizcano,milei
7616090158076611847,7579470690304558100,elpaisalizcano,westcol
7615720949400308999,7579470690304558100,elpaisalizcano,petro
7615720949400308999,7579470690304558100,elpaisalizcano,colombia
7615720949400308999,7579470690304558100,elpaisalizcano,politica
7615720949400308999,7579470690304558100,elpaisalizcano,narco
7615720949400308999,7579470690304558100,elpaisalizcano,milei
7615720949400308999,7579470690304558100,elpaisalizcano,westcol
7615716770023771400,7579470690304558100,elpaisalizcano,petro
7615716770023771400,7579470690304558100,elpaisalizcano,colombia
7615716770023771400,7579470690304558100,elpaisalizcano,politica
7615716770023771400,7579470690304558100,elpaisalizcano,narco
7615716770023771400,7579470690304558100,elpaisalizcano,milei
7615716770023771400,7579470690304558100,elpaisalizcano,westcol
7615340766465969416,7579470690304558100,elpaisalizcano,petro
7615340766465969416,7579470690304558100,elpaisalizcano,colombia
7615340766465969416,7579470690304558100,elpaisalizcano,politica
7615340766465969416,7579470690304558100,elpaisalizcano,narco
7615340766465969416,7579470690304558100,elpaisalizcano,milei
7615340766465969416,7579470690304558100,elpaisalizcano,westcol
7615340308955434247,7579470690304558100,elpaisalizcano,petro
7615340308955434247,7579470690304558100,elpaisalizcano,colombia
7615340308955434247,7579470690304558100,elpaisalizcano,politica
7615340308955434247,7579470690304558100,elpaisalizcano,narco
7615340308955434247,7579470690304558100,elpaisalizcano,milei
7615340308955434247,7579470690304558100,elpaisalizcano,westcol
7615058216241712392,7579470690304558100,elpaisalizcano,petro
7615058216241712392,7579470690304558100,elpaisalizcano,colombia
7615058216241712392,7579470690304558100,elpaisalizcano,politica
7615058216241712392,7579470690304558100,elpaisalizcano,narco
7615058216241712392,7579470690304558100,elpaisalizcano,milei
7615058216241712392,7579470690304558100,elpaisalizcano,westcol
7615057769892154631,7579470690304558100,elpaisalizcano,petro
7615057769892154631,7579470690304558100,elpaisalizcano,colombia
7615057769892154631,7579470690304558100,elpaisalizcano,politica
7615057769892154631,7579470690304558100,elpaisalizcano,narco
7615057769892154631,7579470690304558100,elpaisalizcano,milei
7615057769892154631,7579470690304558100,elpaisalizcano,westcol
7614201830477729042,7579470690304558100,elpaisalizcano,petro
7614201830477729042,7579470690304558100,elpaisalizcano,colombia
7614201830477729042,7579470690304558100,elpaisalizcano,politica
7614201830477729042,7579470690304558100,elpaisalizcano,narco
7614201830477729042,7579470690304558100,elpaisalizcano,milei
7614201830477729042,7579470690304558100,elpaisalizcano,westcol
7613849858998340872,7579470690304558100,elpaisalizcano,petro
7613849858998340872,7579470690304558100,elpaisalizcano,colombia
7613849858998340872,7579470690304558100,elpaisalizcano,politica
7613849858998340872,7579470690304558100,elpaisalizcano,narco
7613849858998340872,7579470690304558100,elpaisalizcano,milei
7613849858998340872,7579470690304558100,elpaisalizcano,westcol
7613847252766969095,7579470690304558100,elpaisalizcano,petro
7613847252766969095,7579470690304558100,elpaisalizcano,colombia
7613847252766969095,7579470690304558100,elpaisalizcano,politica
7613847252766969095,7579470690304558100,elpaisalizcano,narco
7613847252766969095,7579470690304558100,elpaisalizcano,milei
7613847252766969095,7579470690304558100,elpaisalizcano,westcol
7613488400624143624,7579470690304558100,elpaisalizcano,petro
7613488400624143624,7579470690304558100,elpaisalizcano,colombia
7613488400624143624,7579470690304558100,elpaisalizcano,politica
7613488400624143624,7579470690304558100,elpaisalizcano,narco
7613488400624143624,7579470690304558100,elpaisalizcano,milei
7613488400624143624,7579470690304558100,elpaisalizcano,westcol
7613127369942895880,7579470690304558100,elpaisalizcano,petro
7613127369942895880,7579470690304558100,elpaisalizcano,colombia
7613127369942895880,7579470690304558100,elpaisalizcano,politica
7613127369942895880,7579470690304558100,elpaisalizcano,narco
7613127369942895880,7579470690304558100,elpaisalizcano,milei
7613127369942895880,7579470690304558100,elpaisalizcano,westcol
7613124719180533010,7579470690304558100,elpaisalizcano,petro
7613124719180533010,7579470690304558100,elpaisalizcano,colombia
7613124719180533010,7579470690304558100,elpaisalizcano,politica
7613124719180533010,7579470690304558100,elpaisalizcano,narco
7613124719180533010,7579470690304558100,elpaisalizcano,milei
7613124719180533010,7579470690304558100,elpaisalizcano,westcol
7613120352654331144,7579470690304558100,elpaisalizcano,petro
7613120352654331144,7579470690304558100,elpaisalizcano,colombia
7613120352654331144,7579470690304558100,elpaisalizcano,politica
7613120352654331144,7579470690304558100,elpaisalizcano,narco
7613120352654331144,7579470690304558100,elpaisalizcano,milei
